"player_id","match_id","match_start_time","kills","deaths","assists","win","total_damage_dealt_to_champions","total_damage_taken","gold_earned","champ_level","champion_name","vision_score","nexus_kills","turret_kills","inhibitor_kills","mythic_item","position"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3419939731",1690311217348,2,2,9,TRUE,14308,12716,11223,16,"Orianna",39,0,4,1,6655,"MIDDLE"
"sGIXvsl6UBP_Xsn8GJuJONeVj6H5ScomqSMsNMC6dI-E6A3mRDu1aPZb83rzHw6-_ExYKI_8W2xDTA","EUN1_3406023108",1688722383097,3,12,6,FALSE,20303,36737,9511,14,"Yorick",7,0,1,0,6632,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514367874",1703245514430,5,4,5,TRUE,14848,14176,10060,15,"Qiyana",12,0,0,0,6691,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514358013",1703244309574,1,7,0,FALSE,4232,14740,4183,9,"Swain",4,0,0,0,NA,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514344042",1703242072837,1,6,12,TRUE,21531,16714,8787,14,"Orianna",16,0,0,0,6653,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3514336735",1703239764766,0,4,13,TRUE,4809,13972,8247,14,"Soraka",55,0,2,0,6617,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512645360",1702996903100,7,1,5,TRUE,16418,13144,10364,15,"Qiyana",9,0,3,1,6691,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3512630539",1702995293523,2,5,2,FALSE,10133,12967,6753,11,"Fizz",8,0,0,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3510145640",1702662973574,18,3,8,TRUE,39034,28347,18423,18,"Fizz",28,1,0,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3509960621",1702644473442,3,1,6,TRUE,12192,9401,8340,13,"Orianna",10,0,1,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3509945570",1702642041390,20,9,7,TRUE,39719,26077,16581,16,"Qiyana",15,0,1,0,6691,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508979185",1702495761080,7,8,6,FALSE,21463,32400,13410,15,"Qiyana",31,0,1,0,6691,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508943526",1702493764202,8,3,7,TRUE,12463,12629,10968,15,"Fizz",15,1,5,0,6653,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508873977",1702489272888,9,3,10,TRUE,20642,21807,14175,17,"Fizz",20,0,1,1,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508182109",1702395443487,7,6,8,TRUE,27408,21193,12790,15,"Orianna",11,0,0,1,6653,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3508159347",1702393255472,10,6,5,FALSE,21637,21998,12588,15,"Fizz",15,0,0,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3507805377",1702326704594,11,11,5,FALSE,24134,33400,14954,15,"Talon",26,0,1,0,3142,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3507422659",1702291425162,4,14,4,FALSE,19616,37506,9221,13,"Akali",13,0,0,0,3152,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3506441355",1702160531265,13,7,11,TRUE,29122,33286,15220,16,"Fizz",16,0,1,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3506388359",1702156993704,15,7,9,TRUE,33990,32873,14977,16,"Akali",12,0,1,1,NA,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3506069891",1702136324512,6,0,6,TRUE,12476,8582,9225,14,"Fizz",18,0,1,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3505207392",1702037889831,4,2,3,TRUE,13310,13270,9612,14,"Akali",12,0,0,1,3152,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3505187343",1702035361783,12,10,6,TRUE,31346,27478,14670,18,"Fizz",20,0,1,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3505166934",1702032870813,8,12,4,TRUE,29436,34117,14058,17,"Qiyana",16,0,2,0,6691,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3505159854",1702032209721,0,0,0,TRUE,60,760,773,2,"Qiyana",0,0,0,0,NA,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3505008078",1701988070133,6,7,4,TRUE,20808,22680,11774,15,"Talon",14,0,2,1,3142,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3503574207",1701793977546,7,2,10,TRUE,14665,9899,10391,15,"Orianna",13,0,0,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3503550611",1701791788856,2,3,28,TRUE,12080,15706,9371,14,"Janna",62,0,0,0,2065,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3503542804",1701791143811,0,0,0,FALSE,165,225,500,1,"Akali",0,0,0,0,NA,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3503519030",1701788428857,9,11,6,FALSE,34202,40761,12946,16,"Akali",29,0,0,0,3152,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3503512849",1701787220569,4,0,5,TRUE,8086,6763,6492,11,"Fizz",7,0,0,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3502802777",1701640293915,2,3,4,TRUE,13243,11239,8373,13,"Orianna",18,0,0,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3502781405",1701637922287,7,5,5,FALSE,24441,17801,13277,16,"TwistedFate",18,0,0,0,6656,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3500507262",1701292344901,7,4,6,FALSE,19172,18070,12562,15,"Orianna",10,0,0,0,6653,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3500478490",1701290334984,7,4,10,TRUE,29168,17224,11273,15,"Orianna",13,0,1,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3500452451",1701288204893,5,2,4,TRUE,13763,18920,9243,14,"Akali",13,0,1,0,3152,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3499160654",1701091941240,15,2,7,TRUE,32509,32910,14788,17,"Akali",12,0,1,0,3152,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3499111544",1701084941568,4,4,10,TRUE,11480,19251,7153,11,"Zac",26,0,0,0,NA,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3499101271",1701082248682,9,10,11,TRUE,30246,35285,14511,17,"Talon",17,0,3,1,3142,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3497219171",1700828195763,1,10,14,FALSE,13657,33128,9575,15,"Sona",73,0,0,0,6620,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3497190056",1700825312444,7,3,7,TRUE,24698,17180,15536,18,"TwistedFate",16,0,3,1,6656,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3497187599",1700823311721,6,6,11,FALSE,20380,15712,10732,14,"Orianna",15,0,0,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3496372661",1700684228714,4,0,2,TRUE,8994,9561,6111,11,"Akali",6,0,0,0,NA,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3496331881",1700681799914,3,5,14,FALSE,11611,22544,8451,12,"Blitzcrank",53,0,0,0,3190,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3496230557",1700674634515,1,6,24,TRUE,6170,27004,9255,14,"Rell",51,0,0,0,3190,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3496196709",1700672208806,5,0,8,TRUE,18881,12054,11858,16,"Orianna",22,1,2,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3495820156",1700600659230,5,4,17,TRUE,17526,14835,13160,16,"TwistedFate",14,0,1,0,6656,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3482238932",1698595752098,5,10,18,TRUE,34935,29389,14446,18,"Orianna",17,0,0,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3482211512",1698593169107,6,4,2,FALSE,17791,23944,9478,14,"Akali",11,0,0,0,3152,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3482098756",1698584082111,4,1,17,TRUE,21070,15986,10986,16,"Brand",47,0,1,0,6653,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3481756873",1698525311314,7,5,9,TRUE,21533,14139,9328,13,"Orianna",9,0,0,1,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3481728541",1698522905444,2,11,19,FALSE,12957,33713,9354,14,"Blitzcrank",64,0,0,0,3001,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3481432615",1698498679786,8,8,15,TRUE,28069,28695,16386,18,"Orianna",25,0,1,1,6653,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3481418116",1698496745017,2,3,6,FALSE,16365,16229,10202,15,"Orianna",7,0,1,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3481062711",1698437672690,1,5,11,FALSE,18648,20917,10818,16,"Orianna",17,0,0,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3481019518",1698434836095,11,8,13,FALSE,29077,24227,16024,18,"Orianna",17,0,0,0,6655,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3458620972",1695298322913,6,2,13,TRUE,32397,22032,14686,17,"Gragas",19,0,3,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3458550310",1695284362958,2,2,12,TRUE,6530,14731,7462,13,"Blitzcrank",27,0,1,1,6656,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3457969606",1695198876416,7,7,10,TRUE,24798,44356,11855,16,"Ornn",10,0,3,0,NA,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3457968080",1695196860979,7,3,14,TRUE,19259,30441,12093,15,"Nocturne",11,0,0,0,6631,"JUNGLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3457953588",1695194757831,2,6,1,TRUE,8544,17680,9033,14,"Gragas",9,0,0,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3457660134",1695145046155,1,3,7,TRUE,11954,24316,11525,16,"Gragas",13,0,2,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3457474292",1695129152030,5,3,4,TRUE,15739,20597,11553,16,"Gragas",18,0,0,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3457445743",1695126644616,4,4,7,TRUE,18830,29769,13246,18,"Gragas",20,0,0,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3457089857",1695062705486,6,1,4,TRUE,13687,18695,12123,15,"Garen",12,0,4,0,6631,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3457056101",1695059892001,9,5,16,FALSE,34111,42829,14772,18,"Gragas",26,0,2,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3457013758",1695057607768,4,5,7,TRUE,14917,23936,10433,14,"Gragas",13,0,3,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3456886896",1695046932740,4,1,4,TRUE,10964,12754,7679,13,"Gragas",10,0,0,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3456868681",1695044843850,4,7,4,FALSE,17148,22444,9803,14,"Gragas",13,0,0,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3456615485",1694985208031,5,2,7,TRUE,9231,13224,8531,13,"Gragas",7,0,1,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3456578814",1694982510262,9,5,9,FALSE,32915,44146,14103,18,"Gragas",16,0,1,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3456556701",1694980929471,2,2,1,TRUE,6147,9534,5860,11,"Gragas",5,0,1,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3456522021",1694979067384,5,8,5,FALSE,10228,26223,8927,11,"LeeSin",11,0,0,0,6630,"JUNGLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3456134579",1694950901707,6,3,2,TRUE,31295,32859,15104,18,"Garen",20,1,5,1,6631,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3456107757",1694948797055,8,5,9,FALSE,22588,25839,12057,16,"Gragas",12,0,0,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3455682324",1694885989846,8,5,12,FALSE,24353,32479,13745,17,"Gragas",17,0,1,0,6656,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3445140141",1693391001417,6,1,13,TRUE,20395,15517,11416,15,"Galio",14,0,2,0,6656,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3444952372",1693340263043,4,5,5,FALSE,15290,19250,11112,16,"Ahri",21,0,0,0,6656,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3444920536",1693338127130,6,3,5,FALSE,17211,17198,12281,16,"Ahri",21,0,0,0,6656,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3444799937",1693330121608,16,5,13,TRUE,31750,19898,15377,16,"Ahri",18,1,2,0,6656,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3443544129",1693163209656,2,7,6,FALSE,7406,16914,6850,11,"Bard",34,0,0,0,3190,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3443509974",1693161667460,3,4,0,FALSE,10476,8661,7750,10,"Ziggs",7,0,1,0,6653,"BOTTOM"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3443481903",1693159633198,4,4,4,FALSE,15718,27074,10745,15,"Garen",15,0,2,0,6631,"TOP"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3443403091",1693152404299,8,4,12,FALSE,34663,25780,16209,18,"Ahri",18,0,2,0,6656,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3443367090",1693149773014,4,7,22,FALSE,38568,26862,13311,17,"Orianna",18,0,1,0,6653,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3443121018",1693127971581,8,3,7,TRUE,19462,15265,10595,15,"Pantheon",10,0,2,1,6692,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3437791475",1692402534537,2,4,11,FALSE,13036,21461,11048,17,"Zilean",19,0,0,1,6656,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3437768714",1692400698378,2,8,5,FALSE,8556,23799,7344,11,"Nidalee",12,0,0,0,4636,"JUNGLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3437755554",1692398858712,1,8,4,FALSE,9145,17488,5937,11,"TwistedFate",14,0,0,0,6656,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3437064021",1692309515435,6,1,6,TRUE,17874,16225,10559,15,"Galio",11,0,2,0,6656,"MIDDLE"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3437030015",1692307001227,1,8,11,FALSE,4157,19808,8212,13,"Nami",56,0,0,0,NA,"UTILITY"
"n_Qfzo6Yhpupwck98rbPTHI23QyxqF17iUwCkgz_6WApNw39aFp5bhbq93pFvLICoBGCviFqQvEQag","EUN1_3434399380",1691967551944,7,3,7,TRUE,28911,18390,15534,18,"Viktor",16,0,2,1,6655,"MIDDLE"
